Global_ID	Database_Source	Search_Date	Record_ID_in_DB	Title	Authors	Year	DOI	Link_URL	Type	Record_Status	Duplicate_Group_I	Duplicate_Removal_Reason	Included_in_Unique_Set	Stage_1_R1	Stage_1_R2	Stage_1_Conflict	Stage_1_FinalDecision	Stage_1_Notes	Stage_2_FullText_Available	Stage_2_R1	Stage_2_R2	Stage_2_Conflict	Stage_2_FinalDecision	ExclusionReasonCode	ExclusionReasonDetail	FullText_FilePath	QA1	QA2	QA3	QA4	QA5	QA6	QA7	QA8	QA9	QA10	QA_Total	QA_Average	QA_IncludeFlag	Final_Inclusion_Status	Reason_if_Excluded	Notes
260	Springer	25-10-2025	260	An Empirical Study on Data Sampling for Just-in-Time Defect Prediction	Haitao XuRuifeng DuanShengsong YangLei Guo	2021	10.1007/978-3-030-78612-0_5	https://link.springer.com/chapter/10.1007/978-3-030-78612-0_5	Conference	unique			1	0	0	0	0							E3																		
261	Springer	25-10-2025	261	Defect count prediction via metric-based convolutional neural network	Meetesh NevendraPradeep Singh	2021	10.1007/s00521-021-06158-5	https://link.springer.com/article/10.1007/s00521-021-06158-5	Journal	unique			1	0	0	0	0							E3																		
262	Springer	25-10-2025	262	Software defect prediction using over-sampling and feature extraction based on Mahalanobis distance	Mohammad Mahdi NezhadShokouhiMohammad Ali MajidiAbbas Rasoolzadegan	2019	10.1007/s11227-019-03051-w	https://link.springer.com/article/10.1007/s11227-019-03051-w	Journal	unique			1	0	0	0	0							E3																		
263	Springer	25-10-2025	263	Heterogeneous Defect Prediction Using Ensemble Learning Technique	Arsalan Ahmed AnsariAmaan IqbalBibhudatta Sahoo	2020	10.1007/978-981-15-0199-9_25	https://link.springer.com/chapter/10.1007/978-981-15-0199-9_25	Conference	unique			1	0	0	0	0							E1																		
264	Springer	25-10-2025	264	Heterogeneous Cross Project Defect Prediction â€“ A Survey	Rohit VashishtSyed Afzal Murtaza Rizvi	2020	10.1007/978-981-15-4451-4_22	https://link.springer.com/chapter/10.1007/978-981-15-4451-4_22	Conference	unique			1	0	0	0	0							E2																		
265	Springer	25-10-2025	265	An Improved Software Defect Prediction Algorithm Using Self-organizing Maps Combined with Hierarchical Clustering and Data Preprocessing	Natalya ShakhovskaVitaliy YakovynaNatalia Kryvinska	2020	10.1007/978-3-030-59003-1_27	https://link.springer.com/chapter/10.1007/978-3-030-59003-1_27	Conference	unique			1	0	1	1	0							E1																		
266	Springer	25-10-2025	266	The impact of context metrics on just-in-time defect prediction	Masanari KondoDaniel M. GermanOsamu MizunoEun-Hye Choi	2019	10.1007/s10664-019-09736-3	https://link.springer.com/article/10.1007/s10664-019-09736-3	Journal	unique			1	0	0	0	0							E3																		
267	Springer	25-10-2025	267	A new weighted naive Bayes method based on information diffusion for software defect prediction	Haijin JiSong HuangYaning WuZhanwei HuiChangyou Zheng	2019	10.1007/s11219-018-9436-4	https://link.springer.com/article/10.1007/s11219-018-9436-4	Journal	unique			1	0	0	0	0							E1																		
268	Springer	25-10-2025	268	Heterogeneous defect prediction with two-stage ensemble learning	Zhiqiang LiXiao-Yuan JingXiaoke ZhuHongyu ZhangBaowen XuShi Ying	2019	10.1007/s10515-019-00259-1	https://link.springer.com/article/10.1007/s10515-019-00259-1	Journal	unique			1	0	0	0	0							E1																		
269	Springer	25-10-2025	269	Software Defect Prediction Model Based on Stacked Denoising Auto-Encoder	Yu ZhuDongjin YinYingtao GanLanlan RuiGuoxin Xia	2019	10.1007/978-3-030-22971-9_2	https://link.springer.com/chapter/10.1007/978-3-030-22971-9_2	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
270	Springer	25-10-2025	270	Deep neural network based hybrid approach for software defect prediction using software metrics	C. ManjulaLilly Florence	2018	10.1007/s10586-018-1696-z	https://link.springer.com/article/10.1007/s10586-018-1696-z	Journal	unique			1	1	1	0	1		1	1	1	0	1																	1		
271	Springer	25-10-2025	271	A Cost-Sensitive Shared Hidden Layer Autoencoder for Cross-Project Defect Prediction	Juanjuan LiXiao-Yuan JingFei WuYing SunYongguang Yang	2019	10.1007/978-3-030-31726-3_42	https://link.springer.com/chapter/10.1007/978-3-030-31726-3_42	Conference	unique			1	1	1	0	1		0	0	0	0	0	E5																		
272	Springer	25-10-2025	272	Effort-Aware Tri-Training for Semi-supervised Just-in-Time Defect Prediction	Wenzhou ZhangWeiwei LiXiuyi Jia	2019	10.1007/978-3-030-16145-3_23	https://link.springer.com/chapter/10.1007/978-3-030-16145-3_23	Conference	unique			1	0	0	0	0							E3																		
273	Springer	25-10-2025	273	Comparing Hyperparameter Optimization in Cross- and Within-Project Defect Prediction: A Case Study	Muhammed Maruf Ã–ztÃ¼rk	2018	10.1007/s13369-018-3564-9	https://link.springer.com/article/10.1007/s13369-018-3564-9	Journal	unique			1	0	1	1	0							E1																		
